tweet_id	hs	aggressiveness	offensiveness	irony	stereotype
851512270827991042	yes	no	no	no	no
833643136337506307	no	no	no	no	no
845644956479995906	no	no	no	no	no
789028054785982464	yes	strong	strong	no	yes
786325053281558528	no	no	no	no	no
824153947682336770	no	no	no	no	no
847465135451000832	no	no	no	no	no
786077331337150464	yes	strong	strong	no	yes
855449367393841152	no	no	no	no	no
848935960998006784	no	no	no	no	no
855319000078663680	yes	weak	weak	no	yes
787749222623870976	no	no	no	no	yes
827085464377126912	no	no	no	no	no
817331916940648449	no	no	no	no	no
835372467677966336	no	no	weak	no	no
833259871214694401	no	weak	weak	no	yes
791213600425840640	no	no	no	no	no
791602638630465536	no	no	no	no	no
846027546424721408	yes	weak	weak	yes	yes
849884338036637696	no	no	no	no	no
787653851889270785	no	no	no	no	yes
830038672938516484	no	no	no	yes	no
809058007690649600	no	no	no	no	yes
806452259525632000	no	no	no	no	no
807178467620036608	no	no	no	yes	yes
839506898403614720	no	no	no	no	no
793491828674695168	no	no	no	no	no
821364359221878785	no	weak	weak	no	yes
854710123947855872	yes	weak	weak	no	yes
822114415378137088	no	no	no	no	no
806530027693150209	yes	no	weak	no	yes
836539346480029698	no	no	no	no	no
839058526345506818	no	no	no	no	no
822846052093009922	no	no	no	no	no
812999346660802561	no	no	no	no	no
842159374424522753	no	no	no	no	no
813967772342435840	no	no	no	no	no
806592254236381184	no	no	no	yes	no
783030219192008705	yes	weak	no	no	yes
784710530300649473	no	no	no	yes	yes
819847730210148352	no	no	no	no	no
782890054309978112	no	no	no	no	no
819901999533686785	no	no	no	no	no
812586756231036928	no	no	no	no	no
789378576105758720	no	no	no	no	no
850303771943022592	no	no	no	no	no
856246342187962369	yes	no	no	no	no
786105730529169408	no	no	no	no	no
786851216164880384	no	no	no	no	no
807151536354848769	no	no	no	no	no
790496641631588352	no	no	no	no	no
827584507595329537	no	no	no	no	no
837953811180318720	yes	no	no	no	no
783066749067468800	no	no	no	no	no
844964204650074112	no	no	no	no	no
801026146246737920	yes	no	weak	no	yes
784780034213052416	no	no	no	no	no
817725452454338561	no	no	no	no	no
799574972804931585	yes	no	weak	no	yes
852120680778924032	no	no	no	yes	yes
843398411042930689	no	no	no	no	no
790687379451445248	no	no	no	no	no
843780348890796032	no	no	no	no	no
839766346342662144	no	no	no	yes	no
801026993831616512	no	no	no	no	no
826504912729149440	no	no	no	no	no
852113729319817216	no	no	no	no	no
844101480936300544	no	no	no	no	no
855671220414631936	no	no	no	no	no
852653898854793216	no	no	no	no	no
829011852600475649	no	no	no	no	no
789351861669289988	no	no	no	no	no
800805429832019969	no	no	no	no	no
849278685643493376	no	no	no	no	no
837569262608842752	no	no	no	no	no
806182454239313920	no	no	no	no	yes
790964885685428224	yes	weak	weak	no	yes
806182793264951296	no	no	no	no	no
844122070120349696	no	no	no	no	no
847026501128216577	no	no	no	no	no
855362436928606208	yes	weak	strong	no	yes
791870508878798848	no	no	no	no	no
837812660154449920	no	no	no	no	no
852107703719575552	no	no	no	no	no
848275976463290369	no	no	no	no	yes
793734979998146560	no	no	no	no	no
820255170210701313	no	no	no	no	no
842170334342184960	no	no	no	no	no
841558989620035584	no	no	no	no	no
800953207430270976	no	no	no	no	no
817047132612005888	no	no	no	no	no
841247705846419456	no	no	no	no	no
784854981849575429	no	no	no	no	no
834955578535469057	no	no	no	no	no
822817602582024192	no	no	no	no	no
828529776499556352	no	no	no	no	no
789072214913974272	no	no	no	no	no
828731792576376834	yes	weak	no	no	yes
788411631206297600	no	no	no	no	no
847750952215916544	no	no	no	no	no
809456259158179841	no	weak	no	no	no
811604888077664257	no	no	no	yes	no
823845812031647744	no	no	no	no	no
837421095879905280	no	no	no	no	yes
793098498824630272	no	weak	no	no	yes
807169804968882176	no	no	no	no	no
843797746880536576	no	no	no	no	yes
852079325369204736	no	no	no	no	no
840157688076034048	no	no	no	yes	no
792369221116239872	no	no	no	no	no
855775733989376002	yes	weak	weak	no	yes
825969326771441664	no	no	no	no	no
811173742143488000	no	weak	weak	yes	no
839073151959052293	no	no	no	no	no
843747632711372800	no	no	no	no	no
821706006673707008	no	no	no	no	no
785917050363473920	yes	no	no	no	no
854611114788880384	no	no	no	no	no
846978417698443268	no	no	no	no	no
805682337237364741	no	no	no	no	no
830033770262691841	no	no	no	no	no
815221212154564608	no	no	no	no	no
791391713977896961	no	no	no	no	no
791172109074632704	yes	weak	no	no	yes
820708723475828737	no	no	weak	no	no
820294618214518784	no	no	no	no	no
817123019990728704	no	no	no	no	no
827148905125179398	no	no	no	no	no
817800783743905792	no	no	no	no	yes
791721661359808512	no	no	no	no	no
847071887733800960	no	no	no	no	no
835173590047805440	no	no	weak	yes	yes
829248107732951041	yes	no	strong	no	no
801882328423399424	no	no	no	no	no
843018336845926401	no	no	no	no	no
825393209501155329	no	no	no	yes	no
805730576451993600	no	no	no	no	no
816061564549734408	no	no	no	no	no
833779727701798913	no	no	no	no	no
827912401936871429	no	no	no	no	no
787936468593414145	yes	weak	weak	no	yes
806429117881208832	no	no	no	no	no
805736249784995841	no	no	no	yes	no
782963908294406144	no	no	no	no	no
821097911098425346	no	no	no	no	no
821635861326548993	no	no	no	no	no
808057408744464385	no	no	no	no	no
782628279400427520	no	no	no	no	no
849388204734246914	no	no	no	no	yes
791568279210975232	no	no	no	no	no
801107574015856641	no	no	no	no	yes
856783208859533312	no	no	no	no	no
839406900114571265	no	no	no	no	no
782493254596096000	yes	weak	strong	no	yes
844156729009094656	no	no	no	no	no
855843748361777152	no	no	no	no	no
784421431459385344	no	no	no	no	no
820753560891691013	no	no	no	no	no
821741834888237057	no	weak	no	no	yes
786690494978031617	no	no	no	no	no
826755178191798272	no	no	no	yes	yes
813786085528637440	yes	weak	weak	no	yes
785767146794156032	no	no	no	no	no
807166706376261633	no	no	no	no	no
826225507033370624	no	no	no	yes	yes
838051197474983936	no	no	no	no	no
785460796784578560	no	no	no	no	no
791546557132865540	no	no	no	no	no
806015876537417729	no	no	no	no	no
822116183876968448	no	no	no	no	yes
846704400945041415	no	no	no	no	no
846804081523933184	no	no	no	no	no
835217767079022593	no	no	no	no	no
849931553312358401	no	no	no	no	no
814551226322915328	yes	no	no	no	no
803544274260422656	no	no	no	no	yes
806408465786793984	no	no	no	no	no
832996384618008578	no	no	no	no	no
856593918443614208	no	no	no	no	no
843823217114595328	no	strong	no	no	yes
825050835444985857	no	no	weak	yes	yes
790533495944843264	no	no	no	no	no
811652080922402816	no	no	no	no	no
843904724994850816	no	weak	no	no	yes
854594623691534336	no	no	no	no	no
843928180125786115	no	no	no	yes	no
826402431957352448	no	no	no	no	no
791199946859024384	no	no	no	no	no
842352510572584960	no	no	no	no	no
783064024116232192	yes	no	no	no	no
805773271589355521	no	no	no	no	no
790570616990621696	no	no	no	no	no
793723229219282944	yes	no	weak	no	yes
784685346005147648	no	no	no	no	no
787638295694106625	yes	strong	weak	no	yes
802897504551342081	no	no	no	no	no
823956530227773441	no	no	no	no	no
836997752236228608	no	no	no	no	no
803561354825232384	no	no	no	no	no
819940479332712448	no	no	no	no	no
783635544173600768	no	no	no	no	no
821052610434265093	no	no	no	no	no
836369354941849602	no	no	no	no	no
815315200396115969	no	no	no	no	no
826066760679903232	no	no	no	no	no
829426448079269888	no	no	no	no	no
822069524103122944	no	no	no	no	no
856746754250874880	yes	weak	weak	yes	yes
785173876716236800	no	no	no	no	no
818554372531613696	no	no	no	no	no
825662492470870017	no	no	no	no	no
792606628482785280	no	no	no	no	no
811939768909135872	no	no	no	yes	yes
837022959130849280	yes	weak	no	no	yes
810391427385528321	yes	weak	weak	yes	yes
836499981062258689	no	no	no	no	no
816502027656318979	no	no	no	yes	yes
808449553909354496	yes	no	no	yes	yes
788316907300610048	no	no	no	no	no
822178137115136000	no	no	no	no	no
801725246432808960	no	no	no	no	yes
847160016192835584	no	no	no	no	no
799522502506643457	yes	no	weak	no	yes
789010807648555008	no	no	no	no	yes
786243819146739712	no	no	no	no	no
829636405701730304	no	no	no	no	no
815206045052272640	no	no	no	no	no
782541829321297920	no	no	no	no	no
786327731747323909	no	no	no	no	no
785385510323838981	yes	weak	no	yes	yes
855885208943460353	no	no	no	no	no
840301134199808000	no	no	no	no	no
807299880377053189	no	no	weak	no	yes
784792072402370560	no	no	no	no	no
787922923013148672	no	no	no	no	no
817093602379763712	yes	weak	weak	no	yes
790746890186915840	no	no	no	no	no
783782601324724225	no	no	no	no	no
846806510634242049	no	no	no	no	no
790332767166984193	no	no	no	no	yes
790875555843411968	no	no	no	no	no
825686699011428353	no	weak	strong	yes	no
847146917431824384	no	no	no	no	no
801818860471119872	no	no	no	no	no
806042719701368832	no	no	no	no	no
807637465095897089	no	no	no	no	no
820318456239288320	no	no	no	no	no
801782100659752961	no	no	no	no	no
826534700353253377	no	no	no	no	no
808967903005601792	no	no	no	no	no
806947210072117249	no	no	no	no	no
844494456166473730	no	no	no	no	no
810550411438555136	no	weak	weak	no	yes
788272637457866752	no	no	no	no	no
804407265860014080	no	no	no	no	no
847061169340739585	no	no	no	no	no
852278785068158978	no	no	no	no	no
842499932271661057	no	no	no	no	no
799247706178736129	no	no	no	yes	no
833740550541082624	no	no	no	no	no
801344316224507905	no	weak	no	no	yes
827098532930789379	no	no	no	no	no
785129358667251713	yes	no	no	yes	no
790454715381407744	no	no	no	no	yes
782997363535253504	no	no	no	no	no
792088248961032192	no	no	no	no	no
847610020921352192	no	no	no	no	no
785573292807688194	no	no	no	no	no
821102905784725506	no	no	no	no	no
855318880712916992	no	no	no	no	no
821433339861225472	yes	weak	weak	yes	yes
835504749512372224	no	no	no	no	no
792770787644243968	no	no	no	no	no
843073028644913153	no	weak	no	no	no
826421596785094657	no	no	no	no	no
791563939943424000	no	no	no	no	no
831556404368572417	no	no	weak	no	yes
841633323957002241	no	no	no	yes	yes
793378744857661440	no	no	no	no	no
834480164788658177	no	weak	weak	no	no
855825487272300545	no	no	no	yes	no
826063175036596225	no	no	no	no	no
799138671521857536	no	no	no	no	no
808187151317766144	no	no	no	no	no
830822888173363200	no	no	no	no	no
853629291606757376	no	no	no	no	no
835067636526493696	no	no	no	no	no
785582665395208192	no	no	no	yes	no
850801814815596545	no	no	no	no	yes
848243941396893697	no	no	no	no	no
832034026005348353	no	no	no	no	no
791278746980511744	no	no	no	no	no
831248509718388736	no	no	no	no	yes
828329764243046402	no	no	no	no	no
790293822404194308	no	no	weak	no	no
785509144195244033	no	no	no	no	no
801022188635570176	no	no	no	no	no
844822031472386049	no	no	no	no	no
790785555650977792	no	no	no	no	no
790508804014243840	yes	no	no	no	no
818417290509225985	no	no	no	no	no
790489622656593921	no	no	no	no	no
788091655740063744	no	no	no	no	no
833760656008450048	no	no	no	no	no
822068712987619329	no	no	no	no	no
788913076120584193	no	no	weak	no	yes
844544327393128448	no	no	no	no	no
816342064115884033	no	no	no	no	no
790918229141127168	no	no	no	no	no
787738673382985728	no	no	no	no	no
789339956447674368	no	no	no	no	no
786483426262130688	no	no	no	no	no
852792828757397509	no	weak	no	no	no
786308606903853056	no	no	no	no	no
816367587089154049	no	no	no	no	no
832193207148556288	no	no	no	no	no
854296350418251781	no	no	no	no	no
799117831052869632	no	no	no	no	no
845661950440853504	no	no	no	yes	no
792865973300756480	no	no	no	no	no
822206230777171969	no	no	no	no	no
839788427042304000	no	no	no	no	no
784912879640346625	no	weak	weak	no	yes
821306382104268800	no	no	no	no	no
832262300086235136	no	no	no	no	no
826015136842412033	no	no	no	no	yes
849230321308631043	no	no	no	no	no
804087491884175361	no	no	no	yes	yes
791984569230757888	no	no	no	no	no
849702723452907525	no	weak	no	no	no
825769400703803393	no	no	no	no	no
816688459322687488	yes	weak	weak	no	yes
800264261624823812	no	no	no	no	no
821769720156352514	no	no	no	yes	no
831194250595401731	no	no	no	no	no
784146523370250240	no	no	no	no	no
815348868493832192	yes	no	weak	yes	no
821752922342039553	no	no	no	no	no
815500750579232768	no	no	no	no	no
850985521245540356	no	no	no	no	yes
839810816287387649	no	weak	weak	no	yes
845293646488489985	yes	no	no	no	no
831124557373259779	no	no	no	no	yes
790945295181967360	no	no	no	no	no
839470050377617408	no	no	weak	yes	yes
844436810151460865	yes	strong	no	no	yes
817384298097639427	yes	weak	weak	no	no
838516343091625985	no	no	no	no	no
803197357521301504	no	no	no	yes	yes
829367998330703872	no	no	no	no	yes
826375137318563840	no	no	weak	no	yes
786472187599396864	yes	no	no	yes	yes
821442894561210368	no	no	no	yes	no
801182058001420288	no	no	no	no	no
801728526692982784	no	no	no	no	no
841243909208567809	no	no	no	no	yes
791731389855109120	no	no	no	no	no
818376145389363201	no	no	no	no	no
784154006033616897	no	no	no	no	no
791577914622013440	no	no	no	no	no
788263378020077568	no	no	no	no	no
835966879764267009	no	no	no	no	no
793045564627775488	no	no	no	no	no
837299387575463943	no	no	no	no	no
820589950706057216	no	no	no	no	no
855094199934472192	yes	no	weak	no	yes
803303439304392704	no	no	strong	no	yes
829300509030961153	no	no	no	no	no
790523567318392832	no	no	no	no	no
855487690728493059	no	no	no	no	no
810755480511479808	no	no	no	no	no
835894111928528896	yes	no	weak	no	yes
834354749277356033	no	no	no	no	no
793146399714140160	no	no	no	no	no
847891888707313664	no	no	no	no	no
816034179448262662	no	no	no	no	no
845016488650178560	no	no	no	no	no
828552494494126080	no	no	no	no	no
839611395100540928	no	weak	no	no	yes
856480625976541185	no	no	no	no	no
829974618043715584	no	no	no	no	no
801195749019123713	no	no	no	no	no
824645154355236866	no	no	no	no	no
820345082960351232	no	no	no	no	no
827536191432040449	no	no	no	no	no
823959175696969732	no	no	no	no	no
816980233035321345	no	weak	no	no	yes
806844909105872896	no	no	no	no	no
837735827472068611	yes	weak	weak	no	yes
811636456066338816	no	no	no	no	yes
791348426638299136	no	no	no	yes	yes
782585882951970816	no	no	no	no	no
788714949543690240	no	no	no	no	no
825796190679683073	no	no	no	no	yes
829295789017006082	yes	strong	weak	yes	yes
855840644207652864	no	no	no	no	no
832190232745406464	no	no	no	yes	yes
798909494344503296	no	no	no	no	no
785771899951407104	no	no	no	no	no
837303562967318528	no	no	no	yes	no
819943353009786884	no	no	no	no	no
852529315782828037	no	no	no	no	no
810409637224837120	no	no	no	no	no
786732209462009856	no	no	no	no	no
824353801012412416	no	no	no	no	no
786212859369979904	no	no	no	yes	yes
853005589055668224	no	no	no	no	no
782800113978736644	no	no	no	no	no
829843850004926467	no	no	no	no	no
848973602649239553	no	no	no	no	no
829389848704405504	no	no	no	no	no
784049764425953281	no	no	no	no	no
782520167066664960	no	no	no	no	yes
814501617319940096	no	no	no	yes	no
785028603922767873	no	no	no	no	no
824638518295199744	no	no	no	no	no
826508971561267202	no	no	no	no	no
807373073800368128	no	no	no	no	no
840784727120461825	no	no	no	no	no
806138352080715777	no	no	no	no	no
831793861974454273	no	no	no	no	no
843775409883770880	no	no	no	no	no
799964885329309696	no	no	no	no	no
810442614214258688	no	weak	no	no	yes
851512357666914307	yes	weak	weak	no	yes
846382640903208960	no	no	no	no	no
782928193955082242	no	no	no	no	no
855501122080997376	no	no	no	no	yes
852113680338759680	no	no	no	no	no
788450826830376960	no	no	no	no	no
788904860271808512	no	weak	no	no	no
838648038629474304	no	no	no	no	no
813364164185833472	no	no	no	no	no
812234152166703108	no	no	no	no	no
845726689514717184	no	no	no	yes	no
839398843770781697	no	no	no	no	no
803478370839396352	no	no	no	no	yes
854323323357937666	no	no	no	no	no
844589880722276352	no	no	no	no	no
824594631409201152	no	no	no	no	no
793042574495870977	no	no	no	no	no
814783153776771072	no	no	no	no	no
846240076879278080	no	no	no	no	no
826202738853806082	no	no	no	no	no
816322046334566400	no	no	no	no	yes
856624722485932032	no	weak	no	no	no
811161650145460224	no	no	no	no	no
815479029411221504	no	no	no	no	yes
843593555914428420	yes	no	no	no	no
853536519570808832	no	no	no	no	no
804401604510289920	no	no	no	no	no
790153528434188288	no	no	no	no	no
844834501544951808	no	no	no	no	no
811184750048268289	no	no	no	no	no
816237787397689344	no	no	no	no	yes
814173918739234816	no	no	no	no	no
811498186472824832	no	no	no	no	no
825771030887223297	no	no	no	no	no
847149137917362183	no	no	no	no	yes
806567461260849154	no	no	no	no	no
826343104047357952	no	no	no	no	yes
